InventoryID	LanguageCode	Glottocode	BibtexKey	Source
1207	plo	olut1240	plo_zavala2000	ph
1208	jya	jiar1239	jya_jacques2004	ph
1209	suq	suri1267	suq_bryant1999	ph
1210	blb	bilu1245	blb_obata2003	ph
1211	hoa	hoav1238	hoa_davis2003	ph
1212	fil	fili1244	fil_cubar1994	ph
1213	nxg	ngad1261	nxg_djawanai1983	ph
1214	mnb	muna1247	mnb_vandenberg1989	ph
1215	xxk	keoo1238	xxk_baird2002	ph
1216	thm	aheu1239	thm_nuchanart1998	ph
1217	skf	saki1248	skf_galucio2001_o	ph
1218	tiw	tiwi1244	tiw_osborne1974	ph
1219	trw	torw1241	trw_lunsford2001	ph
1220	tdh	thul1246	tdh_lahaussois2002	ph
1221	tsj	tsha1245	tsj_andvik1999	ph
1222	cof	colo1256	cof_dickinson2002	ph
1223	tzj	tzut1248	tzj_dayley1985	ph
1224	pww	pwon1235	pww_naruemon1995	ph
1225	tyv	tuvi1240	tyv_harrison2000	ph
1226	kfk	kinn1249	kfk_nigam1971	ph
1227	wtm	mewa1250	wtm_gusain2003	ph
1228	aty	anei1239	aty_lynch2000	ph
1229	atb	zaiw1241	atb_wannemacher1998	ph
1230	cic	chic1270	cic_gordon-etal2001	ph
1231	fur	friu1240	fur_miotti2002	ph
1232	apj	jica1244	apj_tuttle2002	ph
1233	ega	egaa1242	ega_connell2002	ph
1234	fub	adam1253	fub_stennes1967	ph
1235	are	west2441	are_anderson2000	ph
1236	xsu	sanu1240	xsu_borgman1990	ph
1237	pav	wari1268	pav_everett1997	ph
1238	cro	crow1244	cro_kaschube1967	ph
1239	boi	barb1263	boi_chumash1970	ph
1240	lee	lyel1241	lee_frajzyngier2001	ph
1241	fub	adam1253	1241_adamawa_taylor1953	gm
1242	any	anyi1245	1242_agni_ahua2004_s	gm
1243	any	anyi1245	1243_agni_ahua2004_s	gm
1244	mtb	anyi1244	1244_agni_quaireau1987_o	gm
1245	aka	akan1250	1245_aka_dolphyne1988	gm
1246	cko	anuf1239	1246_chakosi_stanford1970	gm
1247	bvx	dibo1245	1247_babole	gm
1248	bcw	bana1305	1248_bana_hofmann1990_o	gm
1249	bdh	baka1274	1249_kresh_aja	gm
1250	aja	ajas1235	1250_kresh_aja	gm
1251	bip	bila1255	1251_bila	gm
1252	bqp	busa1253	1252_busa	gm
1253	fub	adam1253	1253_fulfulde_bickoe2000_o	gm
1254	fuv	nige1253	1254_fulfulde_mcintosh1984_o	gm
1255	her	here1253	1255_herero	gm
1256	sef	ceba1235	1256_Herington_etal2009-TanagriPhonology	gm
1257	khq	koyr1240	1257_khq	gm
1258	ksf	bafi1243	1258_kpa	gm
1259	lea	lega1249	1259_lega	gm
1260	lmp	limb1268	1260_limbum_bah2004_o	gm
1261	lmp	limb1268	1261_limbum_bah2004_o	gm
1262	lmp	limb1268	1262_limbum_bah2004_o	gm
1263	mye	myen1241	1263_mye	gm
1264	bud	ntch1242	1264_ncam_badie1995_o	gm
1265	tvu	tune1241	1265_nen	gm
1266	mgw	matu1259	1266_rufiji	gm
1267	yao	yaoo1241	1267_rufiji	gm
1268	umb	umbu1257	1268_western-savanna	gm
1269	ndo	ndon1254	1269_western-savanna	gm
1270	mhw	mbuk1240	1270_western-savanna	gm
1271	diu	diri1252	1271_western-savanna	gm
1272	kwn	kwan1273	1272_western-savanna	gm
1273	snk	soni1259	1273_snk-1	gm
1274	ses	koyr1242	1274_songhay_heath1999	gm
1275	lln	lele1276	1275_lele_frajzyngier	gm
1276	kck	kala1384	1276_kck_mathangwane	gm
1277	lol	mong1338	1277_lol_hulstaert	gm
1278	wok	long1387	1278_wok_longto	gm
1279	xwe	xwel1235	1279_gbe_capo	gm
1280	xwl	west2456	1280_gbe_capo	gm
1281	kqk	kota1272	1281_gbe_capo	gm
1282	gbs	gbes1238	1282_gbe_capo	gm
1283	jmc	mach1266	1283_jmc_kiwoso	gm
1284	mda	mada1282	1284_mda_price	gm
1285	mfo	mbee1249	1285_mfo_bamgbose	gm
1286	nwe	ngwe1238	1286_nwe_dunstan	gm
1287	jow	jowu1238	1287_jow_carlson	gm
1288	yba	yala1263	1288_yba_armstrong	gm
1289	mgr	mamb1296	1289_mgr_bickmore	gm
1290	kcv	kete1252	1290_kcv_muzenga	gm
1291	kws	kwes1244	1291_kws_forges	gm
1292	snm	sout2828	1292_snm_blackingsfabb	gm
1293	mgd	moru1253	1293_tucker	gm
1294	log	logo1259	1294_tucker	gm
1295	aft	afit1238	1295_aft_voogt	gm
1296	avn	avat1244	1296_avatime_schuh	gm
1297	abn	abua1244	1297_abn	gm
1298	any	anyi1245	1298_any	gm
1299	dgh	dghw1239	1299_dgh	gm
1300	afo	eloy1241	1300_afo	gm
1301	fuv	nige1253	1301_fuv	gm
1302	acd	giky1238	1302_acd	gm
1303	ayg	giny1241	1303_ayg	gm
1304	hbb	huba1236	1304_hbb	gm
1305	kwl	kofy1242	1305_kwl	gm
1306	kye	krac1238	1306_kye	gm
1307	krm	krim1238	1307_krm	gm
1308	bbp	west2458	1308_banda_sampson	gm
1309	dib	sout2833	1309_dib	gm
1310	fod	food1238	1310_foodo	gm
1311	csk	jola1262	1311_joola_huluf	gm
1312	jum	jumj1238	1312_jumjum	gm
1313	bdi	buru1301	1313_Kurmuk	gm
1314	lul	olub1238	1314_Lulubo	gm
1315	ymm	maay1238	1315_Maay	gm
1316	mfz	maba1273	1316_Mabaan	gm
1317	sgi	suga1248	1317_nizaa	gm
1318	cce	chop1243	1318_zone-s	gm
1319	xho	xhos1239	1319_zone-s	gm
1320	akp	siwu1238	1320_akp	gm
1321	bun	sher1258	1321_bun	gm
1322	buy	bull1247	1322_buy	gm
1323	cpn	cher1271	1323_cpn	gm
1324	fap	palo1243	1324_fap	gm
1325	gur	fare1241	1325_gur	gm
1326	lip	sekp1241	1326_lip	gm
1327	maw	mamp1244	1327_maw	gm
1328	toi	tong1318	1328_Bostoen_Bantu_M	gm
1329	pbp	bady1239	1329_pbp	gm
1330	snw	sele1249	1330_snw	gm
1331	tiv	tivv1240	1331_tiv	gm
1332	byn	bili1260	1332_byn	gm
1333	xan	xamt1239	1333_agaw	gm
1334	lik	lika1243	1334_lik	gm
1335	yns	yans1239	1335_yns	gm
1336	buu	budu1250	1336_buu	gm
1337	khy	kele1255	1337_khy	gm
1338	lej	leng1258	1338_lej	gm
1339	kbo	keli1248	1339_kbo	gm
1340	won	wong1247	1340_won	gm
1341	wlc	mwal1237	1341_wlc	gm
1342	aar	afar1241	1342_afar	gm
1343	mua	mund1325	1343_kebi	gm
1344	mru	mono1269	1344_kebi	gm
1345	tui	tupu1244	1345_kebi	gm
1346	xuo	kuoo1238	1346_kebi	gm
1347	kbn	kare1338	1347_kebi	gm
1348	gke	ndai1238	1348_kebi	gm
1349	myf	bamb1262	1349_myf	gm
1350	tir	tigr1271	1350_tir	gm
1351	kdj	kara1483	1351_kdj	gm
1352	gwn	gwan1268	1352_gwn	gm
1353	gwn	gwan1268	1353_gwn	gm
1354	gwn	gwan1268	1354_gwn	gm
1355	gwn	gwan1268	1355_gwn	gm
1356	gwn	gwan1268	1356_gwn	gm
1357	gwn	gwan1268	1357_gwn	gm
1358	avi	avik1243	1358_avi	gm
1359	shk	shil1265	1359_shk	gm
1360	hgm	haio1238	1360_hgm	gm
1361	pip	pero1241	1361_pip	gm
1362	gax	bora1271	1362_gax-hdy	gm
1363	hdy	hadi1240	1363_gax-hdy	gm
1364	wal	wola1242	1364_wal	gm
1365	njx	kuny1238	1365_njx	gm
1366	lot	otuh1238	1366_otuho	gm
1367	myx	masa1299	1367_myx	gm
1368	hig	kamw1239	1368_hig	gm
1369	mzj	many1261	1369_mzj	gm
1370	say	saya1246	1370_say	gm
1371	nzb	njeb1242	1371_nzb	gm
1372	dsq	tada1238	1372_dsq	gm
1373	ktb	kamb1316	1373_ktb	gm
1374	otr	otor1240	1374_otr	gm
1375	tic	tira1254	1375_otr	gm
1376	nmi	nyam1285	1376_nmi	gm
1377	fli	fali1285	1377_fli	gm
1378	mcw	mawa1270	1378_mcw	gm
1379	nmn	xooo1239	1379_nmn	gm
1380	kib	koal1240	1380_kib	gm
1381	kki	kagu1239	1381_kki	gm
1382	oks	okoe1238	1382_oks	gm
1383	xuu	kxoe1243	1383_xuu	gm
1384	bbj	ghom1247	1384_bbj	gm
1385	afn	defa1248	1385_afn	gm
1386	tkq	teee1242	1386_tkq	gm
1387	sgc	kips1239	1387_sgc	gm
1388	pbr	pang1287	1388_pbr	gm
1389	hoo	holo1240	1389_hoo	gm
1390	bwu	buli1254	1390_bwu	gm
1391	bjt	bala1302	1391_bjt	gm
1392	now	nyam1277	1392_now	gm
1393	lda	dann1241	1393_dan_santa	gm
1394	pko	poko1263	1394_pko	gm
1395	afr	afri1274	1395_afr	gm
1396	agj	argo1244	1396_hertzon	gm
1397	har	hara1271	1397_hertzon	gm
1398	din		1398_din	gm
1399	nzi	nzim1238	1399_tano	gm
1400	aha	ahan1243	1400_tano	gm
1401	hna	mina1276	1401_hna	gm
1402	bhs	buwa1243	1402_bhs	gm
1403	xed	hdii1240	1403_langermann	gm
1403	xed	hdii1240	1403_xed	gm
1404	hia	lama1288	1404_langermann	gm
1405	ikw	ikwe1242	1405_ikw	gm
1406	kot	lagw1237	1406_kot	gm
1407	gmm	gbay1281	1407_gmm	gm
1408	mqb	mbuk1243	1408_mqb	gm
1409	mlw	molo1266	1409_mlw	gm
1410	muy	muya1243	1410_muy	gm
1411	jgo	ngom1272	1411_jgo	gm
1412	dmo	keme1240	1412_dmo	gm
1413	ntm	nate1242	1413_ntm	gm
1414	stv	silt1240	1414_stv	gm
1415	weh	wehh1238	1415_weh	gm
1416	tey	tuli1249	1416_kadugli_krongo	gm
1417	kec	keig1242	1417_kadugli_krongo	gm
1418	kgo	kron1241	1418_kadugli_krongo	gm
1419	kcp	kang1288	1419_kadugli_krongo	gm
1420	kcp	kang1288	1420_kadugli_krongo	gm
1421	xtc	katc1249	1421_kadugli_krongo	gm
1422	xtc	katc1249	1422_kadugli_krongo	gm
1423	xtc	katc1249	1423_kadugli_krongo	gm
1424	mgc	moro1284	1424_mgc	gm
1425	luc	arin1244	1425_luc	gm
1426	keg	tese1238	1426_keg	gm
1427	lmd	lumu1239	1427_talodi	gm
1428	acz	ache1245	1428_talodi	gm
1429	taz	toch1257	1429_talodi	gm
1430	dec	dagi1241	1430_talodi	gm
1431	did	didi1258	1431_did	gm
1432	lwo	luwo1239	1432_lwoian	gm
1433	ach	acol1236	1433_lwoian	gm
1434	bxb	bela1256	1434_lwoian	gm
1435	bvi	bela1255	1435_viri	gm
1436	ndz	ndog1248	1436_viri	gm
1437	bde	bade1248	1437_bde	gm
1438	fpe	fern1234	1438_fpe	gm
1439	jit	jita1239	1439_jit	gm
1440	dim	dime1235	1440_dim	gm
1441	lto	tsot1241	1441_lto	gm
1442	djm	jams1239	1442_djm	gm
1443	kam	kamb1297	1443_kam	gm
1444	ksf	bafi1243	1444_ksf	gm
1445	laj	lang1324	1445_laj	gm
1446	lks	kisa1263	1446_lks_donohew	gm
1446	lks	kisa1263	1446_lks	gm
1447	nuj	nyol1238	1447_nuj	gm
1448	wmw	mwan1247	1448_wmw	gm
1449	xkv	kgal1244	1449_xkv	gm
1450	boz	tiey1235	1450_boz	gm
1451	alw	alab1254	1451_alw	gm
1452	deg	dege1246	1452_deg	gm
1453	bsc	bass1258	1453_bsc	gm
1454	pre	prin1242	1454_pre	gm
1455	nko	nkon1245	1455_nko	gm
1456	gru	kist1241	1456_gunan_gurage	gm
1457	gru	kist1241	1457_gunan_gurage	gm
1458	mvz	mesq1240	1458_gunan_gurage	gm
1459	sgw	seba1251	1459_gunan_gurage	gm
1460	sgw	seba1251	1460_gunan_gurage	gm
1461	sgw	seba1251	1461_gunan_gurage	gm
1462	sgw	seba1251	1462_gunan_gurage	gm
1463	sgw	seba1251	1463_gunan_gurage	gm
1464	sgw	seba1251	1464_gunan_gurage	gm
1465	ior	inor1238	1465_gunan_gurage	gm
1466	ior	inor1238	1466_gunan_gurage	gm
1467	ior	inor1238	1467_gunan_gurage	gm
1468	dnn	dzuu1241	1468_dnn	gm
1469	bmi	bagi1246	1469_bmi	gm
1470	niy	ngit1239	1470_niy	gm
1471	ndh	ndal1241	1471_ndh	gm
1472	mym	meen1242	1472_mym	gm
1473	nsg	ngas1238	1473_nsg	gm
1474	myb	mbay1241	1474_myb	gm
1475	guk	gumu1244	1475_sese	gm
1476	teu	sooo1256	1476_soo	gm
1477	bcq	benc1235	1477_bench	gm
1478	bcq	benc1235	1478_gimira	gm
1479	jnj	yems1235	1479_bench	gm
1480	zay	zays1235	1480_zay	gm
1481	gmv	gamo1244	1481_gamo	gm
1482	kqy	koor1239	1482_kqy	gm
1483	aiw	aari1239	1483_aiw	gm
1484	xom	komo1258	1484_omotic_bender	gm
1485	udu	uduk1239	1485_omotic_bender	gm
1486	lgn	opuu1239	1486_omotic_bender	gm
1487	kmq	kwam1249	1487_omotic_bender	gm
1488	mdm	mayo1261	1488_mdm	gm
1489	lsm	saam1283	1489_lsm	gm
1490	nnw	sout2795	1490_nnw	gm
1491	nde	nort2795	1491_nbl	gm
1492	sxw	saxw1241	1492_sxw	gm
1493	loh	nari1240	1493_laarim_stirtz	gm
1494	bjg	bidy1244	1494_bjg	gm
1495	doy	domp1238	1495_doy	gm
1496	bam	bamb1269	1496_beledugu_bam	gm
1497	hbn	heib1243	1497_hbn	gm
1498	kga	koya1253	1498_kga	gm
1499	shw	shwa1239	1499_shw	gm
1500	ttb	gaaa1245	1500_ttb	gm
1501	kua	kuan1247	1501_wambo	gm
1502	lnb	mbal1255	1502_wambo	gm
1503	kwm	kwam1251	1503_wambo	gm
1504	nne	ngan1300	1504_wambo	gm
1505	ndo	ndon1254	1505_wambo	gm
1506	ndo	ndon1254	1506_wambo	gm
1507	ndo	ndon1254	1507_wambo	gm
1508	xon	konk1269	1508_xon_naware	gm
1509	zag	zagh1240	1509_zag	gm
1510	zwa	zayy1238	1510_zwa	gm
1511	zmx	bomi1238	1511_zmx	gm
1512	bbo	nort2819	1512_bbo_new	gm
1513	bez	bena1262	1513_bez_Morrison	gm
1514	gkp	guin1254	1514_kpelle_guinea	gm
1515	kke	kaka1265	1515_kke_russian	gm
1516	llc	lele1266	1516_Lele_vydrine	gm
1517	lom	loma1260	1517_looma_mandenkan	gm
1518	mev	mann1248	1518_mev	gm
1519	tye	kyen1242	1519_ross_kyanga	gm
1520	sho	shan1282	1520_ross_kyanga	gm
1521	abu	abur1243	1521_abu	gm
1522	abb	bank1256	1522_abb	gm
1523	afu	awut1241	1523_afu	gm
1524	agq	aghe1239	1524_agq_hyman	gm
1525	arv	arbo1245	1525_arv	gm
1526	abi	abid1235	1526_abi_tresbarats	gm
1527	adj	adio1239	1527_adj_herault	gm
1528	ahi	tiag1235	1528_ahi	gm
1529	ald	alla1248	1529_ald_duponchel	gm
1530	ahs	ashe1269	1530_ahs_tinor	gm
1531	zdj	ngaz1238	1531_zdj_patin	gm
1532	ibe	akpe1248	1532_akpes	gm
1533	etx	eten1239	1533_etx	gm
1534	nus	nuer1246	1534_fwrightmathesis	gm
1535	gel	kagf1238	1535_gel	gm
1536	idu	idom1241	1536_idu	gm
1537	iri	irig1241	1537_iri	gm
1538	izr	izer1241	1538_izr	gm
1539	jer	jere1244	1539_jer_eboze	gm
1540	agb	legb1242	1540_agb_hyman	gm
1541	lgq	logb1245	1541_logba	gm
1542	awn	awng1244	1542_awngi_2010	gm
1543	glw	glav1244	1543_Glavda_Morphology	gm
1544	ahn	ahan1244	1544_uwu_ahan	gm
1545	aye	ayer1245	1545_uwu_ahan	gm
1546	rng	rong1268	1546_ronga	gm
1547	wni	ndzw1235	1547_Comorian-inventories	gm
1548	biv	sout2790	1548_biv	gm
1549	cwt	kuwa1246	1549_cwt	gm
1550	ati	atti1239	1550_ati	gm
1551	aoa	ango1258	1551_aoa	gm
1552	hae	east2652	1552_hae	gm
1553	pov	uppe1455	1553_pov	gm
1554	bss	akoo1248	1554_manenguba	gm
1555	bqz	baka1273	1555_manenguba	gm
1556	bqz	baka1273	1556_manenguba	gm
1557	bqz	baka1273	1557_manenguba	gm
1558	mbo	mboc1235	1558_manenguba	gm
1559	bsi	bass1260	1559_manenguba	gm
1560	mbo	mboc1235	1560_manenguba	gm
1561	lir	libe1240	1561_lir	gm
1562	ggu	gagu1242	1562_ggu	gm
1563	eto	eton1253	1563_eto	gm
1564	rcf	reun1238	1564_rcf	gm
1565	mls	nucl1440	1565_mls	gm
1566	cri	saot1239	1566_cri	gm
1567	tan	nucl1696	1567_tan	gm
1568	suk	suku1261	1568_suk	gm
1569	mfe	mori1278	1569_mfe	gm
1570	kri	krio1253	1570_krio_nylander	gm
1571	ktu	kitu1246	1571_ktu	gm
1572	aks	akas1242	1572_akasilimi_baasaal_podi	gm
1573	bag	tuki1240	1573_bag	gm
1574	bkc	baka1272	1574_BakaOrthography	gm
1575	bmv	bumm1238	1575_bmv	gm
1576	dbq	nucl1683	1576_dbq_lienhard	gm
1577	gou	gava1241	1577_gou	gm
1578	gde	gude1246	1578_gde_menetrey	gm
1579	lno	lang1322	1579_lno	gm
1580	ahl	igoo1238	1580_igo_gblem_ahl	gm
1581	kkj	kako1242	1581_kako_ernst1992_o	gm
1582	knp	kwan1276	1582_knp	gm
1583	mcu	came1252	1583_Mambila_CAM	gm
1584	meq	mere1246	1584_meq	gm
1585	mfi	wand1278	1585_mfi	gm
1586	coh	chon1287	1586_mijikenda	gm
1587	dig	digo1243	1587_mijikenda	gm
1588	dug	duru1249	1588_mijikenda	gm
1589	nyf	giry1241	1589_mijikenda	gm
1590	nyf	giry1241	1590_mijikenda	gm
1591	nyf	giry1241	1591_mijikenda	gm
1592	nyf	giry1241	1592_mijikenda	gm
1593	nyf	giry1241	1593_mijikenda	gm
1594	nyf	giry1241	1594_mijikenda	gm
1595	mlr	vame1236	1595_mlr	gm
1596	mmu	mmaa1238	1596_mmu	gm
1597	mpi	mpad1242	1597_mpi	gm
1598	mif	mofu1248	1598_mif	gm
1599	mtk	mbee1250	1599_mtk	gm
1600	ncr	ncan1245	1600_ncr	gm
1601	nfu	mfum1238	1601_nfu	gm
1602	njy	njye1238	1602_njy	gm
1603	box	buam1238	1603_Manessy_bwamu_box	gm
1604	ktf	kwam1250	1604_Leger_kwami_ktf	gm
1605	goa	guro1248	1605_Benoit_gouro_goa	gm
1606	kea	kabu1256	1606_Veiga_cap-vert_kea	gm
1607	nku	boun1243	1607_Elders_kulango_nku	gm
1608	tsb	tsam1247	1608_Sava_tsamakko_tsb	gm
1609	tzm	cent2194	1609_Hdouch_tzm	gm
1610	siz	siwi1239	1610_Walker_siz	gm
1611	ndj	ndam1239	1611_Edelsten_ndj	gm
1612	bva	bare1279	1612_Lovestrand_bva	gm
1613	bva	bare1279	1613_Lovestrand_bva	gm
1614	bva	bare1279	1614_Lovestrand_bva	gm
1615	bva	bare1279	1615_Lovestrand_bva	gm
1616	tbi	gaam1241	1616_Stirtz_tbi	gm
1617	mij	abar1238	1617_Good_fungom	gm
1618	boe	mund1328	1618_Good_fungom	gm
1619	muc	mbuu1238	1619_Good_fungom	gm
1620	kid	kosh1246	1620_Good_fungom	gm
1621	fak	fang1248	1621_Good_fungom	gm
1622	knk	kura1250	1622_Kastenholz_knk	gm
1623	nie	niel1243	1623_Boyeldieu_boua	gm
1624	gis	nort3047	1624_Lukas_gis	gm
1625	mgo	meta1238	1625_Mbah_mgo	gm
1626	bri	mokp1239	1626_Neg_bri	gm
1627	sif	siam1242	1627_Haas_sif	gm
1628	nnh	ngie1241	1628_Anderson_nnh	gm
1629	yas	nugu1242	1629_Patman_yas	gm
1630	nza	tigo1236	1630_Eyoh_nza	gm
1631	orc	orma1241	1631_Hoskins_orc	gm
1632	pny	piny1238	1632_Mbah_pny	gm
1633	pnz	pana1293	1633_Njoya_pnz	gm
1634	atu	reel1238	1634_Reid_atu	gm
1635	udl	wuzl1236	1635_Kinnaird_udl	gm
1636	les	lese1243	1636_Vorbichler_les	gm
1637	neb	tour1242	1637_Bearth_neb	gm
1638	gwe	gwen1239	1638_Sewangi_gwe	gm
1639	suw	sumb1240	1639_Kahigi_suw	gm
1640	zin	zinz1238	1640_Rubanza_zin	gm
1641	mer	meru1245	1641_Rubanza_mer	gm
1642	hka	kahe1238	1642_Kahigi_hka	gm
1643	han	hang1260	1643_Rubagumya_han	gm
1644	old	moch1256	1644_Mrikaria_old	gm
1645	ssc	suba1252	1645_Mreta_ssc	gm
1646	kya	kway1241	1646_Massamba_kya	gm
1647	www	wawa1246	1647_Martin_www	gm
1648	shi	tach1250	1648_1997_kossmann_berber_phonology	gm
1649	tug	tuni1251	1649_Boyeldieu_boua	gm
1650	sef	ceba1235	1650_sef_tangari	gm
1651	flr	fuli1240	1651_flr_vanotterloo	gm
1652	sad	sand1273	1652_sandawe_2008	gm
1653	tvd	tsuv1239	1653_tvd_blench	gm
1654	etu	ejag1239	1654_Watters_1981_Dissertation	gm
1655	ybb	yemb1246	1655_ybb_1991	gm
1656	bfj	bafa1249	1656_bfj_koopman	gm
1657	bji	burj1242	1657_bji_Amborn	gm
1658	blo	anii1245	1658_blo_morton	gm
1659	fip	fipa1238	1659_fip_kwa	gm
1660	naw	nawu1242	1660_naw_casali	gm
1661	myo	anfi1235	1661_myo_yigezu	gm
1662	nto	ntom1248	1662_nto_mangulu	gm
1663	tbr	tumt1243	1663_xtc_schadeberg	gm
1664	uiv	iyiv1238	1664_uiv_foster	gm
1665	btx	bata1293	1665_btx_KaroBatak1	gm
1666	tgl	taga1270	1666_tgl_Himmelmann	gm
1667	ssb	sout2918	1667_ssb_Jun	gm
1668	kqr	kima1244	1668_kqr_Kroeger	gm
1669	beg	bela1260	1669_beg_Clynes	gm
1670	ilo	ilok1237	1670_ilo_Rubino	gm
1671	cjm	east2563	1671_cjm_Thurgood	gm
1672	mkm	mokl1243	1672_mkm_Larish	gm
1673	mwt	moke1242	1673_mkm_Larish	gm
1674	nia	nias1242	1674_nia_Brown	gm
1675	jav	java1254	1675_jav_Ogloblin	gm
1676	blf	buol1237	1676_blf_Zubol	gm
1677	mak	maka1311	1677_mak_Jukes	gm
1678	xmz	mori1268	1678_xma_Mead	gm
1679	xbr	kamb1299	1679_xbr_Klamer	gm
1680	tet	tetu1245	1680_tet_Engelenhoven	gm
1681	lti	leti1246	1681_tet_Engelenhoven	gm
1682	mky	east2440	1682_mky_Bowden	gm
1683	bhw	biak1248	1683_bhw_Steinhauer	gm
1684	abs	ambo1250	1684_abs_Paauw	gm
1685	bpq	band1353	1685_abs_Paauw	gm
1686	xmm	mala1481	1686_abs_Paauw	gm
1687	mkn	kupa1239	1687_abs_Paauw	gm
1688	lrt	lara1260	1688_abs_Paauw	gm
1689	max	nort2828	1689_abs_Paauw	gm
1690	ind	indo1316	1690_idn_Snedden	gm
1691	mad	nucl1460	1691_mad_Davies	gm
1692	ceb	cebu1242	1692_Garry_Rubino	gm
1693	ban	bali1278	1693_Garry_Rubino	gm
1694	bug	bugi1244	1694_Garry_Rubino	gm
1695	bcl	cent2087	1695_Garry_Rubino	gm
1696	hil	hili1240	1696_Garry_Rubino	gm
1697	pam	pamp1243	1697_Garry_Rubino	gm
1698	min	mina1268	1698_Garry_Rubino	gm
1699	pag	pang1290	1699_Garry_Rubino	gm
1700	tes	teng1272	1700_Tengger	gm
1701	mrr	mari1414	Natarajan1985	ra
1702	apq	apuc1241	Manoharan1989	ra
1703	njm	anga1288	Ravindran1974	ra
1704	njo	aona1235	Gurubasave1972	ra
1705	apt	apat1240	Abraham1985	ra
1706	asm	assa1263	Goswami1978	ra
1707	awa	awad1243	Saksena1971	ra
1708	bfq	bada1257	Swaminathan1972	ra
1709	bft	balt1258	Rangan1975	ra
1710	lmn	lamb1269	Upadhyay1975	ra
1711	ben	beng1280	Bhattacharya1988	ra
1712	bhb	bhil1251	Kulkarni1976	ra
1713	unr	mund1320	Ramaswami1992	ra
1714	bwo	boro1277	Bhat1968	ra
1715	bkk	brok1247	Ramaswami1976	ra
1716	bns	bund1253	Jaiswal1962	ra
1717	cdn	chau1259	Sharma1989	ra
1718	nri	chok1243	KaptoND	ra
1719	drd	darm1243	Sharma1989	ra
1720	gaq	gata1239	Ashirvadam1992	ra
1721	gda	gade1236	Sharma1988	ra
1722	adl	galo1242	DasGupta1963	ra
1723	grt	garo1247	Barling1961	ra
1724	gju	guja1253	Sharma1979	ra
1725	guj	guja1252	Nair1979	ra
1726	gbj	bodo1267	GnanasundaramND	ra
1727	hlb	halb1244	Chila1972	ra
1728	hin	hind1269	Ohala1983	ra
1729	hoc	hooo1248	RamaswamiND	ra
1730	iru	irul1243	Perialwar1970	ra
1731	jns	jaun1243	Satish1990	ra
1732	jun	juan1238	Matson1964	ra
1733	xnr	kang1280	Chauhan1992	ra
1734	kan	nucl1305	Upadhyaya1972	ra
1735	saz	saur1248	Srinivasa1978	ra
1736	mjw	karb1241	Jeyapaul1987	ra
1737	iru	irul1243	Pillai1978	ra
1738	kas	kash1277	Handoo1973	ra
1739	xuj	jenn1240	Natanasabapathy1976	ra
1740	khr	khar1287	Biligiri1965	ra
1741	kha	khas1269	Nagaraja1990	ra
1742	nkh	khez1235	Kapfo1992	ra
1743	kfa	koda1255	Balakrishnan1976	ra
1744	kfb	nort2699	Emeneau1961	ra
1745	kfc	kond1295	Krishnamurthy1969	ra
1746	gau	mudh1235	Bhaskararao1980	ra
1747	knn	konk1267	Katre1966	ra
1748	kfd	korr1238	Bhat1971	ra
1748	kfd	korr1238	Shetty1978	ra
1749	kfq	kork1243	Zide1960	ra
1750	kfe	kota1263	Subbiah1986	ra
1751	kff	koya1251	Rao1979	ra
1752	kxu	kuii1252	Gopabandhu1981	ra
1753	kfy	kuma1273	Sharma1985	ra
1754	kru	kuru1302	Ekka1985	ra
1755	kxv	kuvi1243	Reddy1974	ra
1756	lbj	lada1244	Koshal1976	ra
1757	lmn	lamb1269	Trail1970	ra
1758	lep	lepc1244	Sinha1966	ra
1759	njh	loth1237	Acharya1975	ra
1760	lus	lush1249	Weidert1975	ra
1761	mai	mait1250	Davis1984	ra
1762	mal	mala1464	Syamala1972	ra
1763	mjt	saur1249	Das1973	ra
1764	mni	mani1292	Singh1975	ra
1765	nbi	maon1238	Giridhar1994	ra
1766	mar	mara1378	Kelkar1958	ra
1766	mar	mara1378	Berntsen1975	ra
1767	mxj	miju1243	Sastry1984	ra
1768	mrg	misi1242	Prasad1991	ra
1769	nmo	moyo1238	Kosha1989	ra
1770	unr	mund1320	Sinha1974	ra
1770	unr	mund1320	Osada1992	ra
1771	nit	sout1549	Krishnamoorthy1984	ra
1772	nep	nepa1252	Srivastava1962	ra
1773	ncb	cent1990	Das1977	ra
1774	gdb	pott1240	Bhattacharya1956	ra
1775	ori	nucl1284	Pattanayak1966	ra
1775	ori	nucl1284	Pattanayak1972	ra
1776	pck	pait1244	GiridharND	ra
1777	pci	duru1236	Burrow1953	ra
1778	lae	patt1248	Sharma1982	ra
1779	peg	peng1244	Burrow1970	ra
1780	pan	panj1256	Dulai1980	ra
1781	bfw	bond1245	Fernandez1969	ra
1782	san	sans1269	Sukumar1971	ra
1783	sat	sant1410	Suryakumari1991	ra
1784	nsm	sumi1235	Sreedhar1976	ra
1785	scl	shin1264	Rajapurohit1983	ra
1786	snd	sind1272	Kubchandani1963	ra
1787	srb	sora1254	Ramamurti1931	ra
1788	tam	tami1289	RamaswamiND	ra
1789	nmf	tang1336	Arokianathan1980	ra
1790	nst	tase1235	Bandyoppadhyay1980	ra
1791	tel	telu1262	Venkateswara1972	ra
1792	tcz	thad1238	Thirumalai1972	ra
