InventoryID,BibtexKey
2901,hamilton_pakanh_1997
2902,ogrady_wadjuk_1990
2903,verstraete_grammar_2015
2904,breen_introduction_1976
2905,black_kurtjar_1986
2906,black_norman_1980
2907,black_norman_1980
2908,hale_linngithigh_1997
2909,hale_phonological_1976-1
2910,hale_phonological_1976-1
2911,fletcher_thanakupis_2007
2912,hale_linngithigh_1997
2913,hale_phonological_1976-1
2914,hale_phonological_1976-1
2915,hale_phonological_1976-1
2916,hale_phonological_1976-1
2917,hale_phonological_1976
2918,crowley_uradhi_1983
2919,crowley_uradhi_1983
2920,crowley_uradhi_1983
2921,hale_phonological_1976-1
2922,sommer_kok_1999
2923,gaby_grammar_2017
2924,sommer_kunjen_1969
2925,alpher_yir-yoront_1991
2926,sutton_diversity_1976
2927,sutton_diversity_1976
2928,dixon_mbabaram_1991
2929,verstraete_umbuygamu_2017-1
2930,sommer_kunjen_1969
2931,schebeck_texts_1974
2932,amery_kulurdu_2013
2933,hercus_nukunu_1992
2934,hercus_grammar_1999
2935,ogrady_two_2001
2936,eira_fragments_2010
2937,platt_outline_1972
2938,holmer_linguistic_1983
2939,holmer_linguistic_1983
2940,bell_sketch_2003
2941,holmer_linguistic_1983
2942,holmer_linguistic_1983
2943,kite_duungidjawu_2004
2944,holmer_linguistic_1983
2945,holmer_linguistic_1983
2946,breen_bularnu_1988
2947,breen_wakaya_1974
2948,breen_warluwarra_2015
2949,breen_wakaya_1974
2950,kirton_seven_1978
2951,simpson_learners_2002
2952,marsh_grammar_1976
2953,burgman_manyjilyjarra-english_2009
2954,wangka_maya_pilbara_aboriginal_language_centre_putijarra-english_2004
2955,jones_grammar_2011
2956,burridge_yulparija_1996
2957,ogrady_languages_1966
2958,ogrady_languages_1966
2959,hansen_core_1978
2960,ogrady_languages_1966
2961,ogrady_languages_1966
2962,glass_pitjantjatjara_1970
2963,huttar_notes_1976
2964,glass_pitjantjatjara_1970
2965,goddard_grammar_1985
2966,hunter_language_2011
2967,hunter_language_2011
2968,hercus_maljangapa-wadigali_1989
2969,hercus_yarli_2004
2970,hercus_yarli_2004
2971,wood_yuulngu_1978
2972,wilkinson_djambarrpuyngu_1991
2973,wood_yuulngu_1978
2974,wilkinson_djambarrpuyngu_1991
2975,wilkinson_djambarrpuyngu_1991
2976,waters_djinang_1980
2977,waters_djinang_1989
2978,wilkinson_djambarrpuyngu_1991
2979,heath_basic_1980
2980,bowe_yorta_1999
2981,hercus_victorian_1986
2982,wafer_handbook_2008
2983,wafer_handbook_2008
2984,jones_darkinyung_2008
2985,troy_sydney_1992
2986,troy_sydney_1992
2987,lissarrague_salvage_2006
2988,blake_dialects_2011
2989,lissarrague_grammar_2010
2990,crowley_phonological_1976
2991,lissarrague_dhanggati_2007
2992,morphy_djapu_1983
2993,besold_language_2013
2994,besold_language_2013
2995,besold_language_2013
2996,besold_language_2013
2997,besold_language_2013
2998,hercus_victorian_1986
2999,besold_language_2013
3000,besold_language_2013
3001,round_description_2014
3002,round_kayardild_2013
3003,round_word_2011
3004,cook_sketch_2017
3005,osborne_tiwi_1974
3006,cook_wagiman_1987
3007,rumsey_intra-sentence_1982
3008,capell_comparative_1984
3009,mcgregor_gunin_kwini_1993
3010,carr_wunambal_2000
3011,capell_comparative_1984
3012,capell_comparative_1984
3013,clendon_worrorra_2014
3014,capell_comparative_1984
3015,merlan_grammar_1994
3016,merlan_grammar_1994
3017,austin_guwamu_1980
3018,nash_preliminary_1979
3019,blake_dialects_2011
3020,verstraete_mbarrumbathama_2018
