"InventoryID","ISO6393","Glottocode","LanguageName","Source"
2401,"kbd","kaba1278","Kabardian (Ulyap)","ea"
2402,"yrk","nene1249","Tundra Nenets (Western)","ea"
2403,"kdr","kara1464","Karaim (Northwestern)","ea"
2404,"vav","varl1238","Varli (Dogri)","ea"
2405,"nld","dutc1256","Dutch","ea"
2406,"cym","wels1247","Welsh (Llanwrtyd)","ea"
2407,"jya","japh1234","Japhug","ea"
2408,"oss","osse1243","Iron Ossetic (Roka)","ea"
2409,"xmf","ming1252","Mingrelian (Senaki)","ea"
2410,"lzz","lazz1240","Laz (Arhavi)","ea"
2411,"bod","tibe1272","Drokpa Tibetan (Zhongba)","ea"
2412,"alr","alut1245","Alutor","ea"
2413,"mhr","east2328","Eastern Mari","ea"
2414,"tts","nort2741","Northeastern Thai (Loei)","ea"
2415,"sip","sikk1242","Denjongka","ea"
2416,"tur","nucl1301","Turkish (Standard)","ea"
2417,"xmf","ming1252","Mingrelian (Zugdidi-Samurzaqano)","ea"
2418,"yai","yagn1238","Yaghnobi","ea"
2419,"eus","basq1248","Basque (Arbizu)","ea"
2420,NA,"zhon1235","Zhongu Tibetan","ea"
2421,"bod","tibe1272","Dingri Tibetan","ea"
2422,"tts","nort2741","Northeastern Thai (Roi Et)","ea"
2423,"shn","shan1277","Shan (Hsi Paw)","ea"
2424,"oss","osse1243","Iron Ossetic (Standard)","ea"
2425,"cat","stan1289","Catalan (Southern Valencian)","ea"
2426,"nyw","nyaw1245","Nyaw (Uthen)","ea"
2427,"ita","ital1282","Italian","ea"
2428,"kat","nucl1302","Georgian","ea"
2429,"cng","nort2722","Northern Qiang (Yadu)","ea"
2430,"ceb","cebu1242","Cebuano","ea"
2431,"pst","cent1973","Wazirwola (South Wazīrī)","ea"
2432,"oss","osse1243","Iron Ossetic (Alagir)","ea"
2433,"kjh","khak1248","Khakas (Standard)","ea"
2434,NA,"vach1239","Eastern Khanty (Vakh)","ea"
2435,"gaq","gata1239","Gtaʔ","ea"
2436,"xmf","ming1252","Mingrelian (Martvili)","ea"
2437,"snd","sind1272","Sindhi (Vicholi)","ea"
2438,"aae","arbe1236","Arbëresh Albanian (Kundisa)","ea"
2439,"xkz","kurt1248","Kurtoep","ea"
2440,"kpt","kara1474","Tukita","ea"
2441,"nor","norw1258","Norwegian (Standard Østnorsk)","ea"
2442,"vro","sout2679","Võro","ea"
2443,"ron","roma1327","Romanian (Standard)","ea"
2444,"sah","yaku1245","Sakha (Standard)","ea"
2445,"kfb","nort2699","Kolami (Wardha)","ea"
2446,"krl","kare1335","Karelian (North)","ea"
2447,"slk","slov1269","Slovak (Standard)","ea"
2448,"liv","livv1244","Livonian (Vidzeme)","ea"
2449,"heb","hebr1245","Israeli Hebrew","ea"
2450,NA,"fore1274","Forest Nenets","ea"
2451,"taj","east2347","Tamang (Eastern)","ea"
2452,"guj","guja1252","Gujarati (Standard)","ea"
2453,"mvi","miya1259","Miyako (Ogami)","ea"
2454,"mag","maga1260","Magahi","ea"
2455,"slv","slov1268","Slovene (Standard)","ea"
2456,"prx","puri1258","Purki","ea"
2457,"cmn","mand1415","Standard Chinese (Beijing)","ea"
2458,"ell","mode1248","Greek (Standard)","ea"
2459,"xas","kama1351","Kamassian","ea"
2460,"kpv","komi1268","Komi-Zyrian (Syktyvkar)","ea"
2461,"nio","ngan1291","Nganasan (Avam)","ea"
2462,"vie","viet1252","Vietnamese (Hanoi)","ea"
2463,"dhi","dhim1246","Dhimal","ea"
2464,"mon","mong1331","Mongolian (Khalkha)","ea"
2465,"ani","andi1255","Andi","ea"
2466,"urd","urdu1245","Urdu","ea"
2467,"ava","avar1256","Avar (Chadakolob)","ea"
2468,"abk","abkh1244","Abkhaz (Abzhywa)","ea"
2469,"enf","fore1265","Forest Enets","ea"
2470,"fry","west2354","Frisian (West)","ea"
2471,"tyr","taid1249","Tay Daeng","ea"
2472,"sou","sout2746","Soutern Tai (Surat)","ea"
2473,"ovd","elfd1234","Elfdalian","ea"
2474,"cde","chen1255","Nyinpa Cone","ea"
2475,"mns","mans1258","Northern Mansi (Sośva)","ea"
2476,"oss","osse1243","Iron Ossetic (Ksani)","ea"
2477,"sce","dong1285","Dongxiang","ea"
2478,"oci","occi1239","Occitan (Gascon)","ea"
2479,"pan","panj1256","Panjabi (Eastern)","ea"
2480,"ces","czec1258","Czech (Moravian)","ea"
2481,"knd","kond1303","Konda","ea"
2482,"yrk","nene1249","Tundra Nenets (Central-Eastern)","ea"
2483,"iii","sich1238","Nuosu (Black Yi)","ea"
2484,"kmr","nort2641","Northern Kurdish (Kurmanji)","ea"
2485,"sel","selk1253","Taz Selkup","ea"
2486,"cng","nort2722","Northern Qiang (Hongyan)","ea"
2487,"aae","arbe1236","Arbëresh Albanian (Hora e Arbëreshëvet)","ea"
2488,"lit","lith1251","Lithuanian (South Samogitian)","ea"
2489,"khg","kham1282","Nangchenpa Tibetan","ea"
2490,"vep","veps1250","Veps (Šimozero)","ea"
2491,"tvn","merg1238","Myeik Burmese","ea"
2492,"tts","nort2741","Northeastern Thai (Nakhon Phanom)","ea"
2493,"lvs","stan1325","Latvian (Standard)","ea"
2494,"sjt","ters1235","Ter Saami","ea"
2495,"ory","oriy1255","Oriya","ea"
2496,"tts","nort2741","Northeastern Thai (Ubon)","ea"
2497,"sje","pite1240","Pite Saami","ea"
2498,"bgp","east2304","Eastern Hill Balochi","ea"
2499,"srp","serb1264","Serbian (Standard Ekavian)","ea"
2500,"bak","bash1264","Bashkir (Standard)","ea"
2501,"mjg","tuuu1240","Mongghul (Huzhu Monguor)","ea"
2502,"scu","shum1243","Labrang Tibetan","ea"
2503,"ukr","ukra1253","Ukrainian (Standard)","ea"
2504,"loy","lowa1242","South Mustang Tibetan (Jharkhot)","ea"
2505,"sco","scot1243","Scots (Northern)","ea"
2506,"mhr","east2328","Meadow Mari (Joškar-Ola)","ea"
2507,"shn","shan1277","Shan (Zhe Fang)","ea"
2508,"snd","sind1272","Sindhi (Jacobabad)","ea"
2509,"oss","osse1243","Iron Ossetic (Tual-Sh)","ea"
2510,"gdq","mehr1241","Mehri (Oman)","ea"
2511,"khr","khar1287","Kharia (Dudh)","ea"
2512,"che","chec1245","Chechen (Şaroy)","ea"
2513,"tgl","taga1270","Tagalog","ea"
2514,"wbl","wakh1245","Wakhi","ea"
2515,"eng","stan1293","English (Liverpool)","ea"
2516,"ast","astu1245","Asturian (Western)","ea"
2517,"pht","phut1244","Phu Tai (Waritchaphum)","ea"
2518,"nod","nort2740","Northern Thai (Chieng Mai)","ea"
2519,"khg","kham1282","Soghpo Tibetan","ea"
2520,"pes","west2369","Farsi","ea"
2521,"gle","iris1253","Irish (Corca Dhuibhne)","ea"
2522,"xsr","sher1255","Solu Sherpa (Lukla)","ea"
2523,"slr","sala1264","Salar","ea"
2524,"lez","lezg1247","Lezgian (Güne)","ea"
2525,"khg","kham1282","Kami Tibetan","ea"
2526,"srb","sora1254","Sora (Gumma Hills)","ea"
2527,"ola","walu1241","Walungge","ea"
2528,"kfq","kork1243","Korku","ea"
2529,"pam","pamp1243","Kapampangan (Balingcanaway)","ea"
2530,"rmt","doma1258","Domari (Palestinian)","ea"
2531,"pht","phut1244","Phu Tai (Phanna Nikhom)","ea"
2532,"mhr","east2328","Meadow Mari (Volga)","ea"
2533,"ers","ersu1241","Ersu","ea"
2534,"adx","amdo1237","Khalong Tibetan","ea"
2535,"fin","finn1318","Finnish (Standard)","ea"
2536,"udm","udmu1245","Udmurt (Krasnoufimsk)","ea"
2537,"tks","khal1271","Khalkhal","ea"
2538,"mut","west2408","Muria Gondi","ea"
2539,"sxg","shix1238","Shixing","ea"
2540,"kim","kara1462","Tofa","ea"
2541,"hsb","uppe1395","Upper Sorbian","ea"
2542,"hin","hind1269","Hindi","ea"
2543,"gdb","pott1240","Gadaba","ea"
2544,NA,"nucl1729","Tamang (Dhankuta)","ea"
2545,"bcc","sout2642","Southern Balochi","ea"
2546,"sro","camp1261","Campidanese Sardinian (Sestu)","ea"
2547,"tcy","tulu1258","Tulu","ea"
2548,"acn","acha1249","Achang (Lianghe)","ea"
2549,"che","chec1245","Chechen (Ploskost)","ea"
2550,"sat","sant1410","Santali","ea"
2551,"shn","shan1277","Shan (Kunlong)","ea"
2552,"abk","abkh1244","Abkhaz (Bzyb)","ea"
2553,"adx","amdo1237","gSerpa","ea"
2554,"swe","swed1254","Swedish (Central)","ea"
2555,"cat","stan1289","Catalan (Central)","ea"
2556,"mjg","tuuu1240","Mangghuer (Minhe Monguor)","ea"
2557,"hun","hung1274","Hungarian (Standard)","ea"
2558,"bod","tibe1272","Shigatse Tibetan","ea"
2559,"mal","mala1464","Malayalam","ea"
2560,"yix","axiy1235","Ahi","ea"
2561,"bsk","buru1296","Burushaski (Werchikwar)","ea"
2562,"cdo","mind1253","Min Dong Chinese (Fuzhou)","ea"
2563,"tea","temi1246","Temiar","ea"
2564,"sxu","uppe1400","Upper Saxon (Chemnitz)","ea"
2565,"gdo","ghod1238","Godoberi","ea"
2566,"sms","skol1241","Skolt Saami (Suõʹnnʼjel)","ea"
2567,"jah","jahh1242","Jah-Hut","ea"
2568,"isl","icel1247","Icelandic","ea"
2569,"rmy","vlax1238","Vlax Romani (Mitrovica)","ea"
2570,"ude","udih1248","Udihe (Bikin)","ea"
2571,"ast","astu1245","Asturian (North-Eastern)","ea"
2572,"tdd","tain1252","Tai Nuea","ea"
2573,"sou","sout2746","Soutern Tai (Nakhon Si Thammarat)","ea"
2574,"che","chec1245","Chechen (Ҫ̇äberloy)","ea"
2575,"koi","komi1269","Komi-Permyak","ea"
2576,"gbj","bodo1267","Gutob (Koraput)","ea"
2577,"bsk","buru1296","Burushaski (Nagar)","ea"
2578,"lis","lisu1250","Lisu (Flowery)","ea"
2579,"tyv","tuvi1240","Tuvan (Standard)","ea"
2580,"kpt","kara1474","Karata","ea"
2581,"mrj","west2392","Hill Mari (Jaransk)","ea"
2582,"tyj","taid1248","Tay Yo","ea"
2583,"eus","basq1248","Basque (Gernika)","ea"
2584,"bre","bret1244","Breton (Bothoa)","ea"
2585,"pmj","sout2729","Southern Pumi (Xinyingpan)","ea"
2586,"pbt","sout2436","Southwestern Pashto (Kandahar)","ea"
2587,"khg","kham1282","Sangdam Tibetan","ea"
2588,"peh","bona1250","Baoan (Ñantoq)","ea"
2589,"wne","wane1241","Waneci","ea"
2590,"oss","digo1242","Digor Ossetic","ea"
2591,"khg","kham1282","Dongwang Tibetan","ea"
2592,"als","tosk1239","Tosk Albanian (Korçë)","ea"
2593,"ltg","east2282","Latgalian (Standard)","ea"
2594,"cat","stan1289","Catalan (Mallorcan)","ea"
2595,"tuk","turk1304","Turkmen (Teke)","ea"
2596,"nrf","jerr1238","Jèrriais (Eastern Jersey)","ea"
2597,"khm","cent1989","Central Khmer","ea"
2598,"asm","assa1263","Assamese (Standard)","ea"
2599,"xal","kalm1243","Kalmyk (Standard)","ea"
2600,"khg","kham1282","Kham Tibetan","ea"
2601,"gla","scot1245","Scottish Gaelic (Lewis)","ea"
2602,"dsb","lowe1385","Lower Sorbian","ea"
2603,"yrk","nene1249","Tundra Nenets (Far Eastern)","ea"
2604,"pol","poli1260","Polish (Standard)","ea"
2605,"swi","suii1243","Sui","ea"
2606,"ilo","ilok1237","Ilocano","ea"
2607,"ars","najd1235","Najdi Arabic","ea"
2608,"ahk","akha1245","Akha","ea"
2609,"tat","tata1255","Tatar (Standard)","ea"
2610,"kbd","kaba1278","Kabardian (Turkish)","ea"
2611,"tam","tami1289","Tamil","ea"
2612,"uig","uigh1240","Uyghur (Xinjiang)","ea"
2613,"bsk","buru1296","Burushaski (Hunza)","ea"
2614,"adx","amdo1237","Themchen Tibetan","ea"
2615,"eus","basq1248","Basque (Ondarroa)","ea"
2616,"myv","erzy1239","Erzya (Standard)","ea"
2617,"npa","narp1239","Nar-Phu (Nar)","ea"
2618,"bgn","west2368","Western Balochi (Afghani Raxšānī)","ea"
2619,"glg","gali1258","Galician","ea"
2620,"nmm","mana1288","Manange","ea"
2621,"shv","sheh1240","Jibbali (Central)","ea"
2622,"bgn","west2368","Western Balochi (Sarāwānī)","ea"
2623,"por","port1283","Portuguese (Estremenho)","ea"
2624,"ben","beng1280","Bengali (Dhaka)","ea"
2625,"yux","sout2750","Kolyma Yukaghir","ea"
2626,"oss","osse1243","Iron Ossetic (Kurtat)","ea"
2627,"pbv","pnar1238","Pnar","ea"
2628,"nyw","nyaw1245","Nyaw (Sakhon Nakhon)","ea"
2629,"bvr","bura1267","Burarra","er"
2630,"bck","buna1275","Bunuba","er"
2631,"gni","goon1238","Gooniyandi","er"
2632,"zml","madn1237","Matngele","er"
2633,"mpb","mull1237","Malak-Malak","er"
2634,"mwf","murr1259","Murrinh-patha","er"
2635,"nam","nang1259","Ngan'gityemerri","er"
2636,"wdj","wadj1254","Patjtjamalh","er"
2637,"zmm","mari1417","Marramaninyshi","er"
2638,"zmt","mari1419","Marringarr","er"
2639,"mfr","mari1424","Marrithiyel","er"
2640,"zmg","mart1254","Marti Ke","er"
2641,"amy","amii1238","Emmi","er"
2642,"lrg","lara1258","Larrakia","er"
2643,"lmc","nucl1327","Limilngan","er"
2644,"umr","umbu1235","Umbugarla","er"
2645,"wrk","gara1269","Garrwa","er"
2646,"wny","wany1247","Waanyi","er"
2647,"wrk","gara1269","Kunindirri","er"
2648,"err","erre1238","Erre","er"
2649,"zme","mang1382","Mengerrdji","er"
2650,"urc","urni1239","Urningangg","er"
2651,"aoi","anin1240","Anindilyakwa","er"
2652,"ngk","ngal1292","Dalabon","er"
2653,"gbu","gaga1251","Gaagudju","er"
2654,"nig","ngal1293","Ngalakgan","er"
2655,"nid","ngan1295","Ngandi","er"
2656,"gup","gund1246","Gun-Dedjnjenghmi","er"
2657,"gup","gund1246","Gun-Djeihmi","er"
2658,"gup","gune1238","Kune","er"
2659,"gup","mura1269","Kuninjku","er"
2660,"gup","guma1252","Kunwinjku","er"
2661,"gup","naia1238","Mayali","er"
2662,"djn","djau1244","Jawoyn","er"
2663,"rmb","remb1249","Rembarrnga","er"
2664,"wrz","wara1290","Warray","er"
2665,"nuy","nung1290","Wubuy","er"
2666,"amg","amar1271","Amurdak","er"
2667,"mhg","marg1251","Marrgu","er"
2668,"wur","wurr1238","Wurrugu","er"
2669,"mph","maun1240","Mawng","er"
2670,"ilg","gari1254","Garig","er"
2671,"ilg","ilga1238","Ilgar","er"
2672,"ibd","iwai1244","Iwaidja","er"
2673,"mep","miri1266","Miriwoong","er"
2674,"gia","kitj1240","Kija","er"
2675,"ggk","kung1259","Kungarakany","er"
2676,"djj","djee1236","Ndjebbana","er"
2677,"gge","gura1252","Gurr-Goni","er"
2678,"nck","naka1260","Nakara","er"
2679,"mec","mara1385","Marra","er"
2680,"wnd","wand1263","Warndarrang","er"
2681,"alh","alaw1244","Alawa","er"
2682,"mpc","mang1381","Mangarrayi","er"
2683,"djd","djam1255","Jaminjung","er"
2684,"djd","ngal1294","Ngaliwurru","er"
2685,"nug","nung1291","Nungali","er"
2686,"nji","ngar1283","Ngarnka","er"
2687,"jig","djin1251","Jingulu","er"
2688,"wmb","binb1242","Binbinka","er"
2689,"wmb","guda1243","Gudanji","er"
2690,"wmb","wamb1258","Wambaya","er"
2691,NA,"mink1237","Minkin","er"
2692,NA,"ngum1253","Ngumbarl","er"
2693,"nyh","nyig1240","Nyikina","er"
2694,"wwr","warr1258","Warrwa","er"
2695,"dyd","dyug1238","Jukun","er"
2696,"ywr","yawu1244","Yawuru","er"
2697,"bcj","bard1255","Bardi","er"
2698,"nmp","nima1245","Nimanburu","er"
2699,"dyb","dyab1238","Jabirr-Jabirr","er"
2700,"djw","djaw1238","Jawi","er"
2701,"nyv","nyul1247","Nyulnyul","er"
2702,"aly","alya1239","Alyawarr","er"
2703,"amx","east2380","Eastern Anmatyerre","er"
2704,"amx","west2442","Western Anmatyerre","er"
2705,"adg","ande1247","Antekerrepenhe","er"
2706,"aer","mpar1238","Central Arrernte","er"
2707,"axe","ayer1246","Ayerrerenge","er"
2708,"aer","east2379","Eastern Arrernte","er"
2709,"axl","lowe1436","Lower Southern Aranda","er"
2710,"are","west2441","Western Arrernte","er"
2711,"gbb","kayt1238","Kaytetye","er"
2712,"xjb","yugu1249","Bundjalung","er"
2713,"gih","gida1240","Gidabal","er"
2714,NA,"guwa1244","Guwar","er"
2715,"xjb","minj1242","Minjungbal","er"
2716,"bdy","waal1238","Waalubal","er"
2717,"xbg","bung1264","Buwandik","er"
2718,NA,"warr1257","Warrnambool","er"
2719,"kld","gami1243","Gamilaraay","er"
2720,"zmu","muru1266","Muruwari","er"
2721,"wyb","wang1291","Ngiyambaa","er"
2722,"wyb","wayi1238","Wayilwan","er"
2723,"wrh","wira1262","Wiradjuri","er"
2724,"kld","wirr1237","Wiriyaraay","er"
2725,"kld","yuwa1242","Yuwaalaraay","er"
2726,"kld","yuwa1243","Yuwaliyaay","er"
2727,NA,"dhud1236","Dhudhuroa","er"
2728,"jan","jand1248","Jandai","er"
2729,NA,NA,"Djindewal","er"
2730,"yxg","yaga1262","Turubul","er"
2731,"yxg","yaga1262","Yagara","er"
2732,"dbl","dyir1250","Dyirbal","er"
2733,"wgy","warr1255","Warrgamay","er"
2734,"kgs","kumb1268","Baanbay","er"
2735,"kgs","kumb1268","Gumbaynggir","er"
2736,"xya","yayg1236","Yaygir","er"
2737,"xgw","guwa1242","Guwa","er"
2738,"yda","yand1251","Yanda","er"
2739,"ktg","kalk1246","Kalkatungu","er"
2740,"ylr","yala1262","Yalarnnga","er"
2741,"bxj","bayu1240","Payungu","er"
2742,"bxn","burd1238","Purduna","er"
2743,"dhl","dhal1245","Thalanyji","er"
2744,"dze","djiw1241","Jiwarli","er"
2745,"dhr","dhar1247","Tharrkari","er"
2746,"iin","thii1234","Thiin","er"
2747,"wri","wari1262","Warriyangga","er"
2748,NA,"mith1236","Mithaka","er"
2749,"dif","dier1241","Diyari","er"
2750,"dit","dira1238","Thirarri","er"
2751,"nmv","kara1508","Karangura","er"
2752,"nmv","ngam1284","Ngamini","er"
2753,"bxi","pirl1238","Pirlatapa","er"
2754,"ynd","yand1253","Yandruwandha","er"
2755,"hrp","nhir1234","Nhirrpi","er"
2756,"yww","yawa1258","Yawarrawarrka","er"
2757,"dif","dier1241","Yarluyandi","er"
2758,"xpt","punt1240","Punthamara","er"
2759,"xwk","wong1246","Kungardutji","er"
2760,"xwk","wong1246","Wangkumara","er"
2761,"ard","arab1267","Arabana","er"
2762,"wgg","wang1290","Wangkangurru","er"
2763,"pit","pitt1247","Pitta Pitta","er"
2764,"wnm","wang1289","Wangkayutyuru","er"
2765,"lku","kuun1236","Kungkari","er"
2766,"xpa","pirr1240","Pirriya","er"
2767,"gll","kala1380","Garlali","er"
2768,"bia","badi1246","Badimaya","er"
2769,"vml","malg1242","Malkana","er"
2770,"nha","nhan1238","Nhanda","er"
2771,"wbv","waja1257","Watjarri","er"
2772,"yia","ying1247","Yingkarta","er"
2773,NA,"cola1237","Kolakngat","er"
2774,"dgw","daun1234","Daungwurrung","er"
2775,"wyi","woiw1237","Boonwurrung","er"
2776,"wth","wath1238","Wathawurrung","er"
2777,"wyi","woiw1237","Woiwurrung","er"
2778,NA,"yari1243","Yari-Yari","er"
2779,"llj","ladj1234","Ladji-Ladji","er"
2780,"dmd","madh1244","Madhi-Madhi","er"
2781,"xwd","wadi1260","Wathi Wathi","er"
2782,NA,"west2443","East Djadjawurung","er"
2783,NA,"djad1246","Jardwadjali","er"
2784,"rnr","nari1241","Nari Nari","er"
2785,"tjw","djab1234","Djabwurung","er"
2786,"xww","wemb1241","Wemba Wemba","er"
2787,"xwt","wotj1234","Wotjobaluk","er"
2788,"ihw","gana1268","Bidhawal","er"
2789,"unn","gana1278","Muk-Thang","er"
2790,"unn","gana1278","Thangguai","er"
2791,"unn","gana1278","Nulit","er"
2792,NA,"kera1256","Keramin","er"
2793,NA,"lowe1402","Ngayawang","er"
2794,NA,"ngin1247","Ngintait","er"
2795,"nay","narr1259","Yaraldi","er"
2796,"xth","yith1234","Yitha Yitha","er"
2797,"bym","bidy1243","Bidyara","er"
2798,"gnl","gang1268","Barada","er"
2799,"bzr","biri1256","Barna","er"
2800,"bzr","biri1256","Biri","er"
2801,"gnl","gang1268","Gabalbara","er"
2802,"gnl","gang1268","Gangulu","er"
2803,"gnl","gang1268","Ganulu","er"
2804,"bzr","biri1256","Garingbal","er"
2805,"bzr","biri1256","Miyan","er"
2806,"bzr","biri1256","Wiri","er"
2807,"bzr","biri1256","Yambina","er"
2808,"bzr","biri1256","Yangga","er"
2809,"gnl","gang1268","Yetimarala","er"
2810,"bzr","biri1256","Yilba","er"
2811,"bzr","biri1256","Yuwi","er"
2812,"bym","bidy1243","Dharawala","er"
2813,"xgm","dhar1248","Dharumbal","er"
2814,"gyf","gung1248","Gungabula","er"
2815,"kgl","kung1258","Gunggari","er"
2816,"gyy","guny1241","Gunya","er"
2817,"zmc","marg1253","Margany","er"
2818,NA,"gudj1237","Gudjal","er"
2819,"gdc","gugu1253","Gugu Badhun","er"
2820,"wrg","waru1264","Warungu","er"
2821,"bym","bidy1243","Wadjabangay","er"
2822,"bzr","biri1256","Wangan","er"
2823,"bym","bidy1243","Yandjibara","er"
2824,"bym","bidy1243","Yiningay","er"
2825,"gbd","kara1476","Karajarri","er"
2826,"mem","mang1383","Mangala","er"
2827,"nna","nyan1301","Nyangumarta","er"
2828,"ggd","guga1239","Kukatj","er"
2829,"xyk","mayi1236","Mayi-Kulan","er"
2830,"xmy","maya1280","Mayi-Kutuna","er"
2831,"nxn","ngaw1240","Mayi-Thakurti","er"
2832,"xyj","mayi1235","Mayi-Yapi","er"
2833,"nxn","ngaw1240","Ngawun","er"
2834,"nxn","ngaw1240","Wunumara","er"
2835,"kba","kala1379","Galaagu","er"
2836,"lkm","kala1401","Kalaamaya","er"
2837,"nju","ngad1258","Mirrniny","er"
2838,"nju","ngad1258","Ngadjunmaya","er"
2839,"vka","kari1304","Kariyarra","er"
2840,"vku","kurr1243","Kurrama","er"
2841,"vma","mart1255","Martuthunira","er"
2842,"nlr","ngar1286","Ngarla","er"
2843,"nrl","ngar1287","Ngarluma","er"
2844,"nhf","nhuw1239","Nhuwala","er"
2845,"nly","nyam1271","Nyamal","er"
2846,"xny","nija1241","Nyiyaparli","er"
2847,"xny","nija1241","Palyku","er"
2848,"pnw","pany1241","Panyjima","er"
2849,"yij","yind1247","Yindjibarndi","er"
2850,"yij","yind1247","Yinhawangka","er"
2851,"nbj","bili1250","Bilinarra","er"
2852,"gue","wany1244","Wanyjirra","er"
2853,"gue","guri1247","Gurindji","er"
2854,"ddj","jaru1254","Jaru","er"
2855,"gue","maln1239","Malngin","er"
2856,"mwd","mudb1240","Mudburra","er"
2857,"rxd","ngar1288","Ngardi","er"
2858,"nbj","ngar1235","Ngarinyman","er"
2859,"wmt","walm1241","Walmajarri","er"
2860,"wrl","warl1255","Warlmanpa","er"
2861,"wbp","warl1254","Warlpiri","er"
2862,"nyt","nyaw1247","Nyawaygi","er"
2863,"qgu","wulg1239","Wulguru","er"
2864,"nys","nyun1247","Balardung","er"
2865,"xbp","bibb1234","Bibbulman","er"
2866,"xgg","gore1235","Goreng","er"
2867,"nys","kani1276","Kaniyang","er"
2868,"nys","nyun1247","Minang","er"
2869,"pnj","pinj1244","Pinjarup","er"
2870,"wxw","ward1248","Wardandi","er"
2871,"xwj","waju1234","Wajuk","er"
2872,"nys","nyun1247","Wiilman","er"
2873,"nys","nyun1247","Wudjari","er"
2874,"nys","nyun1247","Yuwat","er"
2875,"bjd","band1337","Bandjigali","er"
2876,"drl","darl1243","Southern Paakintyi","er"
2877,NA,"pall1243","Pallanganmiddang","er"
2878,"ikr","ikar1243","Ikarranggal","er"
2879,"ikr","ikar1243","Takalak","er"
2880,"ggr","aghu1254","Aghu Tharnggala","er"
2881,"typ","thay1248","Awu Alaya","er"
2882,NA,"kawa1290","Ogh Awarrangg","er"
2883,NA,"kawa1290","Ogh Unyjan","er"
2884,NA,"angu1242","Anguthimri","er"
2885,"gvn","kuku1273","Gugu Wakura","er"
2886,"kky","gugu1255","Guugu Yimidhirr","er"
2887,"gvn","kuku1273","Kuku Yalanji","er"
2888,"vmu","mulu1243","Muluridji","er"
2889,"gvn","kuku1273","Wagaman","er"
2890,"dyy","dyaa1242","Djabugay","er"
2891,"yii","yidi1250","Yidiny","er"
2892,"bpt","barr1247","Malthanmungu","er"
2893,"djf","djan1238","Djangun","er"
2894,"lby","lamu1254","Lamalama","er"
2895,"zmv","mbar1253","Rimanggudinhma","er"
2896,"wim","wikm1247","Wik Mungkan","er"
2897,"wig","wikn1245","Wik-Ngathan","er"
2898,"ayd","ayab1239","Ayapathu","er"
2899,"wua","wikn1246","Kugu Nganhcara","er"
2900,"kuy","kuuk1238","Kuugu Ya'u","er"
2901,"pkn","paka1251","Bakanh","er"
2902,"ump","umpi1239","Umpila","er"
2903,"ayd","ayab1239","Yintyingka","er"
2904,"gko","kokn1236","Kok Nar","er"
2905,"gdj","gurd1238","Kurtjar","er"
2906,"xut","kuth1240","Kuthant","er"
2907,NA,"wala1263","Walangama","er"
2908,"aid","alng1239","Alngith","er"
2909,"dth","arit1239","Aritinngithigh","er"
2910,"dgt","ndra1239","Ndra'ngith","er"
2911,NA,"tyan1235","Thaynakwithi","er"
2912,"lnj","leni1238","Linngithigh","er"
2913,NA,"luth1234","Luthigh","er"
2914,NA,"mbiy1238","Mbiywom","er"
2915,"xpj","mpal1238","Mpalitjanh","er"
2916,NA,"ngko1236","Ngkoth","er"
2917,"amz","atam1239","Uradhi","er"
2918,"avm","angg1238","Angkamuthi","er"
2919,"amz","atam1239","Atampaya","er"
2920,NA,"yadh1237","Yadhaykenu","er"
2921,NA,"yinw1236","Yinwum","er"
2922,"kkp","gugu1254","Koko Bera","er"
2923,"thd","thay1249","Thaayorre","er"
2924,"kjn","ulku1238","Olkol","er"
2925,"yiy","yiry1245","Yir Yoront","er"
2926,"wmi","wami1239","Agwamin","er"
2927,"mvl","mbar1254","Mbara","er"
2928,"vmb","mbab1239","Mbabaram","er"
2929,"umg","umbu1256","Umbuygamu","er"
2930,"kjn","oyka1239","Oykangand","er"
2931,"adt","adny1235","Adnyamathanha","er"
2932,"zku","kaur1267","Kaurna","er"
2933,"nnv","nugu1241","Nukunu","er"
2934,"wiw","wira1260","Wirangu","er"
2935,"bjb","bang1339","Parnkalla","er"
2936,"nnr","naru1238","Narrungga","er"
2937,"ktd","koka1244","Kukata","er"
2938,"gnr","gure1255","Gureng-gureng","er"
2939,"gnr","gure1255","Guweng","er"
2940,"gbw","kabi1260","Butchulla","er"
2941,"gbw","gabi1248","Gabi-Gabi","er"
2942,"gbw","kabi1260","Barunggam","er"
2943,"wkw","duun1241","Duungidjawu","er"
2944,"wkw","waka1274","Waka Waka","er"
2945,"wlu","wuli1242","Wuli Wuli","er"
2946,NA,"bula1255","Bularnu","er"
2947,"wga","waga1260","Eastern Wakaya","er"
2948,"wrb","warl1256","Warluwarra","er"
2949,"wga","waga1260","Western Wakaya","er"
2950,"jao","yany1243","Yanyuwa","er"
2951,"wrm","waru1265","Warumungu","er"
2952,"mpj","kart1247","Kartujarra","er"
2953,"mpj","many1256","Manjiljarra","er"
2954,"mpj","pudi1238","Putijarra","er"
2955,"mpj","wang1288","Wangkajunga","er"
2956,NA,"yulp1239","Yulparija","er"
2957,"wbt","wanm1242","Warnman","er"
2958,"ant","anta1253","Antakirinya","er"
2959,"kux","kuka1246","Kukatja","er"
2960,"pjt","pitj1243","Ngalia","er"
2961,"nrk","ngar1296","Ngarlawangka","er"
2962,"ntj","ngaa1240","Ngaanyatjarra","er"
